"","Year","N","mid","Species"
"553","1981",0,110.5,"Sprattus sprattus"
"554","1981",0,114.5,"Sprattus sprattus"
"555","1981",0,118.5,"Sprattus sprattus"
"556","1981",0,122.5,"Sprattus sprattus"
"557","1981",0,126.5,"Sprattus sprattus"
"558","1981",0,130.5,"Sprattus sprattus"
"559","1981",0,134.5,"Sprattus sprattus"
"560","1981",0,138.5,"Sprattus sprattus"
"561","1982",1.14588859416446,2.5,"Sprattus sprattus"
"562","1982",90.1485411140584,6.5,"Sprattus sprattus"
"563","1982",310.83023872679,10.5,"Sprattus sprattus"
"564","1982",92.8726790450928,14.5,"Sprattus sprattus"
"565","1982",0.0875331564986737,18.5,"Sprattus sprattus"
"566","1982",0,22.5,"Sprattus sprattus"
"567","1982",0,26.5,"Sprattus sprattus"
"568","1982",0,30.5,"Sprattus sprattus"
"569","1982",0,34.5,"Sprattus sprattus"
"570","1982",0,38.5,"Sprattus sprattus"
"571","1982",0,42.5,"Sprattus sprattus"
"572","1982",0,46.5,"Sprattus sprattus"
"573","1982",0,50.5,"Sprattus sprattus"
"574","1982",0,54.5,"Sprattus sprattus"
"575","1982",0,58.5,"Sprattus sprattus"
"576","1982",0,62.5,"Sprattus sprattus"
"577","1982",0,66.5,"Sprattus sprattus"
"578","1982",0,70.5,"Sprattus sprattus"
"579","1982",0,74.5,"Sprattus sprattus"
"580","1982",0,78.5,"Sprattus sprattus"
"581","1982",0,82.5,"Sprattus sprattus"
"582","1982",0,86.5,"Sprattus sprattus"
"583","1982",0,90.5,"Sprattus sprattus"
"584","1982",0,94.5,"Sprattus sprattus"
"585","1982",0,98.5,"Sprattus sprattus"
"586","1982",0,102.5,"Sprattus sprattus"
"587","1982",0,106.5,"Sprattus sprattus"
"588","1982",0,110.5,"Sprattus sprattus"
"589","1982",0,114.5,"Sprattus sprattus"
"590","1982",0,118.5,"Sprattus sprattus"
"591","1982",0,122.5,"Sprattus sprattus"
"592","1982",0,126.5,"Sprattus sprattus"
"593","1982",0,130.5,"Sprattus sprattus"
"594","1982",0,134.5,"Sprattus sprattus"
"595","1982",0,138.5,"Sprattus sprattus"
"596","1983",0.0155210643015521,2.5,"Sprattus sprattus"
"597","1983",186.50110864745,6.5,"Sprattus sprattus"
"598","1983",346.443458980044,10.5,"Sprattus sprattus"
"599","1983",62.5986696230599,14.5,"Sprattus sprattus"
"600","1983",1.09977827050998,18.5,"Sprattus sprattus"
"601","1983",0,22.5,"Sprattus sprattus"
"602","1983",0,26.5,"Sprattus sprattus"
"603","1983",0,30.5,"Sprattus sprattus"
"604","1983",0,34.5,"Sprattus sprattus"
"605","1983",0,38.5,"Sprattus sprattus"
"606","1983",0,42.5,"Sprattus sprattus"
"607","1983",0,46.5,"Sprattus sprattus"
"608","1983",0,50.5,"Sprattus sprattus"
"609","1983",0,54.5,"Sprattus sprattus"
"610","1983",0,58.5,"Sprattus sprattus"
"611","1983",0,62.5,"Sprattus sprattus"
"612","1983",0,66.5,"Sprattus sprattus"
"613","1983",0,70.5,"Sprattus sprattus"
"614","1983",0,74.5,"Sprattus sprattus"
"615","1983",0,78.5,"Sprattus sprattus"
"616","1983",0,82.5,"Sprattus sprattus"
"617","1983",0,86.5,"Sprattus sprattus"
"618","1983",0,90.5,"Sprattus sprattus"
"619","1983",0,94.5,"Sprattus sprattus"
"620","1983",0,98.5,"Sprattus sprattus"
"621","1983",0,102.5,"Sprattus sprattus"
"622","1983",0,106.5,"Sprattus sprattus"
"623","1983",0,110.5,"Sprattus sprattus"
"624","1983",0,114.5,"Sprattus sprattus"
"625","1983",0,118.5,"Sprattus sprattus"
"626","1983",0,122.5,"Sprattus sprattus"
"627","1983",0,126.5,"Sprattus sprattus"
"628","1983",0,130.5,"Sprattus sprattus"
"629","1983",0,134.5,"Sprattus sprattus"
"630","1983",0,138.5,"Sprattus sprattus"
"631","1984",0.597457627118644,2.5,"Sprattus sprattus"
"632","1984",125.726694915254,6.5,"Sprattus sprattus"
"633","1984",414.161016949153,10.5,"Sprattus sprattus"
"634","1984",69.2902542372881,14.5,"Sprattus sprattus"
"635","1984",1.0635593220339,18.5,"Sprattus sprattus"
"636","1984",0,22.5,"Sprattus sprattus"
"637","1984",0,26.5,"Sprattus sprattus"
"638","1984",0,30.5,"Sprattus sprattus"
"639","1984",0,34.5,"Sprattus sprattus"
"640","1984",0,38.5,"Sprattus sprattus"
"641","1984",0,42.5,"Sprattus sprattus"
"642","1984",0,46.5,"Sprattus sprattus"
"643","1984",0,50.5,"Sprattus sprattus"
"644","1984",0,54.5,"Sprattus sprattus"
"645","1984",0,58.5,"Sprattus sprattus"
"646","1984",0,62.5,"Sprattus sprattus"
"647","1984",0,66.5,"Sprattus sprattus"
"648","1984",0,70.5,"Sprattus sprattus"
"649","1984",0,74.5,"Sprattus sprattus"
"650","1984",0,78.5,"Sprattus sprattus"
"651","1984",0,82.5,"Sprattus sprattus"
"652","1984",0,86.5,"Sprattus sprattus"
"653","1984",0,90.5,"Sprattus sprattus"
"654","1984",0,94.5,"Sprattus sprattus"
"655","1984",0,98.5,"Sprattus sprattus"
"656","1984",0,102.5,"Sprattus sprattus"
"657","1984",0,106.5,"Sprattus sprattus"
"658","1984",0,110.5,"Sprattus sprattus"
"659","1984",0,114.5,"Sprattus sprattus"
"660","1984",0,118.5,"Sprattus sprattus"
"661","1984",0,122.5,"Sprattus sprattus"
"662","1984",0,126.5,"Sprattus sprattus"
"663","1984",0,130.5,"Sprattus sprattus"
"664","1984",0,134.5,"Sprattus sprattus"
"665","1984",0,138.5,"Sprattus sprattus"
"666","1985",0.0408921933085502,2.5,"Sprattus sprattus"
"667","1985",194.986988847584,6.5,"Sprattus sprattus"
"668","1985",272.648698884758,10.5,"Sprattus sprattus"
"669","1985",82.8736059479554,14.5,"Sprattus sprattus"
"670","1985",0.20817843866171,18.5,"Sprattus sprattus"
"671","1985",0,22.5,"Sprattus sprattus"
"672","1985",0,26.5,"Sprattus sprattus"
"673","1985",0,30.5,"Sprattus sprattus"
"674","1985",0,34.5,"Sprattus sprattus"
"675","1985",0,38.5,"Sprattus sprattus"
"676","1985",0,42.5,"Sprattus sprattus"
"677","1985",0,46.5,"Sprattus sprattus"
"678","1985",0,50.5,"Sprattus sprattus"
"679","1985",0,54.5,"Sprattus sprattus"
"680","1985",0,58.5,"Sprattus sprattus"
"681","1985",0,62.5,"Sprattus sprattus"
"682","1985",0,66.5,"Sprattus sprattus"
"683","1985",0,70.5,"Sprattus sprattus"
"684","1985",0,74.5,"Sprattus sprattus"
"685","1985",0,78.5,"Sprattus sprattus"
"686","1985",0,82.5,"Sprattus sprattus"
"687","1985",0,86.5,"Sprattus sprattus"
"688","1985",0,90.5,"Sprattus sprattus"
"689","1985",0,94.5,"Sprattus sprattus"
"690","1985",0,98.5,"Sprattus sprattus"
"691","1985",0,102.5,"Sprattus sprattus"
"692","1985",0,106.5,"Sprattus sprattus"
"693","1985",0,110.5,"Sprattus sprattus"
"694","1985",0,114.5,"Sprattus sprattus"
"695","1985",0,118.5,"Sprattus sprattus"
"696","1985",0,122.5,"Sprattus sprattus"
"697","1985",0,126.5,"Sprattus sprattus"
"698","1985",0,130.5,"Sprattus sprattus"
"699","1985",0,134.5,"Sprattus sprattus"
"700","1985",0,138.5,"Sprattus sprattus"
"701","1986",0.0072463768115942,2.5,"Sprattus sprattus"
"702","1986",25.2536231884058,6.5,"Sprattus sprattus"
"703","1986",117.186594202899,10.5,"Sprattus sprattus"
"704","1986",119.742753623188,14.5,"Sprattus sprattus"
"705","1986",0.528985507246377,18.5,"Sprattus sprattus"
"706","1986",0,22.5,"Sprattus sprattus"
"707","1986",0,26.5,"Sprattus sprattus"
"708","1986",0,30.5,"Sprattus sprattus"
"709","1986",0,34.5,"Sprattus sprattus"
"710","1986",0,38.5,"Sprattus sprattus"
"711","1986",0,42.5,"Sprattus sprattus"
"712","1986",0,46.5,"Sprattus sprattus"
"713","1986",0,50.5,"Sprattus sprattus"
"714","1986",0,54.5,"Sprattus sprattus"
"715","1986",0,58.5,"Sprattus sprattus"
"716","1986",0,62.5,"Sprattus sprattus"
"717","1986",0,66.5,"Sprattus sprattus"
"718","1986",0,70.5,"Sprattus sprattus"
"719","1986",0,74.5,"Sprattus sprattus"
"720","1986",0,78.5,"Sprattus sprattus"
"721","1986",0,82.5,"Sprattus sprattus"
"722","1986",0,86.5,"Sprattus sprattus"
"723","1986",0,90.5,"Sprattus sprattus"
"724","1986",0,94.5,"Sprattus sprattus"
"725","1986",0,98.5,"Sprattus sprattus"
"726","1986",0,102.5,"Sprattus sprattus"
"727","1986",0,106.5,"Sprattus sprattus"
"728","1986",0,110.5,"Sprattus sprattus"
"729","1986",0,114.5,"Sprattus sprattus"
"730","1986",0,118.5,"Sprattus sprattus"
"731","1986",0,122.5,"Sprattus sprattus"
"732","1986",0,126.5,"Sprattus sprattus"
"733","1986",0,130.5,"Sprattus sprattus"
"734","1986",0,134.5,"Sprattus sprattus"
"735","1986",0,138.5,"Sprattus sprattus"
"736","1987",0.0944741532976827,2.5,"Sprattus sprattus"
"737","1987",385.424242424242,6.5,"Sprattus sprattus"
"738","1987",268.55614973262,10.5,"Sprattus sprattus"
"739","1987",263.577540106952,14.5,"Sprattus sprattus"
"740","1987",5.81461675579323,18.5,"Sprattus sprattus"
"741","1987",0,22.5,"Sprattus sprattus"
"742","1987",0,26.5,"Sprattus sprattus"
"743","1987",0,30.5,"Sprattus sprattus"
"744","1987",0,34.5,"Sprattus sprattus"
"745","1987",0,38.5,"Sprattus sprattus"
"746","1987",0,42.5,"Sprattus sprattus"
"747","1987",0,46.5,"Sprattus sprattus"
"748","1987",0,50.5,"Sprattus sprattus"
"749","1987",0,54.5,"Sprattus sprattus"
"750","1987",0,58.5,"Sprattus sprattus"
"751","1987",0,62.5,"Sprattus sprattus"
"752","1987",0,66.5,"Sprattus sprattus"
"753","1987",0,70.5,"Sprattus sprattus"
"754","1987",0,74.5,"Sprattus sprattus"
"755","1987",0,78.5,"Sprattus sprattus"
"756","1987",0,82.5,"Sprattus sprattus"
"757","1987",0,86.5,"Sprattus sprattus"
"758","1987",0,90.5,"Sprattus sprattus"
"759","1987",0,94.5,"Sprattus sprattus"
"760","1987",0,98.5,"Sprattus sprattus"
"761","1987",0,102.5,"Sprattus sprattus"
"762","1987",0,106.5,"Sprattus sprattus"
"763","1987",0,110.5,"Sprattus sprattus"
"764","1987",0,114.5,"Sprattus sprattus"
"765","1987",0,118.5,"Sprattus sprattus"
"766","1987",0,122.5,"Sprattus sprattus"
"767","1987",0,126.5,"Sprattus sprattus"
"768","1987",0,130.5,"Sprattus sprattus"
"769","1987",0,134.5,"Sprattus sprattus"
"770","1987",0,138.5,"Sprattus sprattus"
"771","1988",0,2.5,"Sprattus sprattus"
"772","1988",36.9859484777518,6.5,"Sprattus sprattus"
"773","1988",570.355971896955,10.5,"Sprattus sprattus"
"774","1988",301.037470725995,14.5,"Sprattus sprattus"
"775","1988",0.227166276346604,18.5,"Sprattus sprattus"
"776","1988",0,22.5,"Sprattus sprattus"
"777","1988",0,26.5,"Sprattus sprattus"
"778","1988",0,30.5,"Sprattus sprattus"
"779","1988",0,34.5,"Sprattus sprattus"
"780","1988",0,38.5,"Sprattus sprattus"
"781","1988",0,42.5,"Sprattus sprattus"
"782","1988",0,46.5,"Sprattus sprattus"
"783","1988",0,50.5,"Sprattus sprattus"
"784","1988",0,54.5,"Sprattus sprattus"
"785","1988",0,58.5,"Sprattus sprattus"
"786","1988",0,62.5,"Sprattus sprattus"
"787","1988",0,66.5,"Sprattus sprattus"
"788","1988",0,70.5,"Sprattus sprattus"
"789","1988",0,74.5,"Sprattus sprattus"
"790","1988",0,78.5,"Sprattus sprattus"
"791","1988",0,82.5,"Sprattus sprattus"
"792","1988",0,86.5,"Sprattus sprattus"
"793","1988",0,90.5,"Sprattus sprattus"
"794","1988",0,94.5,"Sprattus sprattus"
"795","1988",0,98.5,"Sprattus sprattus"
"796","1988",0,102.5,"Sprattus sprattus"
"797","1988",0,106.5,"Sprattus sprattus"
"798","1988",0,110.5,"Sprattus sprattus"
"799","1988",0,114.5,"Sprattus sprattus"
"800","1988",0,118.5,"Sprattus sprattus"
"801","1988",0,122.5,"Sprattus sprattus"
"802","1988",0,126.5,"Sprattus sprattus"
"803","1988",0,130.5,"Sprattus sprattus"
"804","1988",0,134.5,"Sprattus sprattus"
"805","1988",0,138.5,"Sprattus sprattus"
"806","1989",0,2.5,"Sprattus sprattus"
"807","1989",1158.56726457399,6.5,"Sprattus sprattus"
"808","1989",1506.32062780269,10.5,"Sprattus sprattus"
"809","1989",225.735426008969,14.5,"Sprattus sprattus"
"810","1989",0,18.5,"Sprattus sprattus"
"811","1989",0,22.5,"Sprattus sprattus"
"812","1989",0,26.5,"Sprattus sprattus"
"813","1989",0,30.5,"Sprattus sprattus"
"814","1989",0,34.5,"Sprattus sprattus"
"815","1989",0,38.5,"Sprattus sprattus"
"816","1989",0,42.5,"Sprattus sprattus"
"817","1989",0,46.5,"Sprattus sprattus"
"818","1989",0,50.5,"Sprattus sprattus"
"819","1989",0,54.5,"Sprattus sprattus"
"820","1989",0,58.5,"Sprattus sprattus"
"821","1989",0,62.5,"Sprattus sprattus"
"822","1989",0,66.5,"Sprattus sprattus"
"823","1989",0,70.5,"Sprattus sprattus"
"824","1989",0,74.5,"Sprattus sprattus"
"825","1989",0,78.5,"Sprattus sprattus"
"826","1989",0,82.5,"Sprattus sprattus"
"827","1989",0,86.5,"Sprattus sprattus"
"828","1989",0,90.5,"Sprattus sprattus"
"829","1989",0,94.5,"Sprattus sprattus"
"830","1989",0,98.5,"Sprattus sprattus"
"831","1989",0,102.5,"Sprattus sprattus"
"832","1989",0,106.5,"Sprattus sprattus"
"833","1989",0,110.5,"Sprattus sprattus"
"834","1989",0,114.5,"Sprattus sprattus"
"835","1989",0,118.5,"Sprattus sprattus"
"836","1989",0,122.5,"Sprattus sprattus"
"837","1989",0,126.5,"Sprattus sprattus"
"838","1989",0,130.5,"Sprattus sprattus"
"839","1989",0,134.5,"Sprattus sprattus"
"840","1989",0,138.5,"Sprattus sprattus"
"841","1990",0.0101781170483461,2.5,"Sprattus sprattus"
"842","1990",76.7557251908397,6.5,"Sprattus sprattus"
"843","1990",288.043256997455,10.5,"Sprattus sprattus"
"844","1990",115.229007633588,14.5,"Sprattus sprattus"
"845","1990",0.00763358778625954,18.5,"Sprattus sprattus"
"846","1990",0,22.5,"Sprattus sprattus"
"847","1990",0,26.5,"Sprattus sprattus"
"848","1990",0,30.5,"Sprattus sprattus"
"849","1990",0,34.5,"Sprattus sprattus"
"850","1990",0,38.5,"Sprattus sprattus"
"851","1990",0,42.5,"Sprattus sprattus"
"852","1990",0,46.5,"Sprattus sprattus"
"853","1990",0,50.5,"Sprattus sprattus"
"854","1990",0,54.5,"Sprattus sprattus"
"855","1990",0,58.5,"Sprattus sprattus"
"856","1990",0,62.5,"Sprattus sprattus"
"857","1990",0,66.5,"Sprattus sprattus"
"858","1990",0,70.5,"Sprattus sprattus"
"859","1990",0,74.5,"Sprattus sprattus"
"860","1990",0,78.5,"Sprattus sprattus"
"861","1990",0,82.5,"Sprattus sprattus"
"862","1990",0,86.5,"Sprattus sprattus"
"863","1990",0,90.5,"Sprattus sprattus"
"864","1990",0,94.5,"Sprattus sprattus"
"865","1990",0,98.5,"Sprattus sprattus"
"866","1990",0,102.5,"Sprattus sprattus"
"867","1990",0,106.5,"Sprattus sprattus"
"868","1990",0,110.5,"Sprattus sprattus"
"869","1990",0,114.5,"Sprattus sprattus"
"870","1990",0,118.5,"Sprattus sprattus"
"871","1990",0,122.5,"Sprattus sprattus"
"872","1990",0,126.5,"Sprattus sprattus"
"873","1990",0,130.5,"Sprattus sprattus"
"874","1990",0,134.5,"Sprattus sprattus"
"875","1990",0,138.5,"Sprattus sprattus"
"876","1991",0.0199261992619926,2.5,"Sprattus sprattus"
"877","1991",76.0988929889299,6.5,"Sprattus sprattus"
"878","1991",625.453136531365,10.5,"Sprattus sprattus"
"879","1991",332.906273062731,14.5,"Sprattus sprattus"
"880","1991",0.833210332103321,18.5,"Sprattus sprattus"
"881","1991",0,22.5,"Sprattus sprattus"
"882","1991",0,26.5,"Sprattus sprattus"
"883","1991",0,30.5,"Sprattus sprattus"
"884","1991",0,34.5,"Sprattus sprattus"
"885","1991",0,38.5,"Sprattus sprattus"
"886","1991",0,42.5,"Sprattus sprattus"
"887","1991",0,46.5,"Sprattus sprattus"
"888","1991",0,50.5,"Sprattus sprattus"
"889","1991",0,54.5,"Sprattus sprattus"
"890","1991",0,58.5,"Sprattus sprattus"
"891","1991",0,62.5,"Sprattus sprattus"
"892","1991",0,66.5,"Sprattus sprattus"
"893","1991",0,70.5,"Sprattus sprattus"
"894","1991",0,74.5,"Sprattus sprattus"
"895","1991",0,78.5,"Sprattus sprattus"
"896","1991",0,82.5,"Sprattus sprattus"
"897","1991",0,86.5,"Sprattus sprattus"
"898","1991",0,90.5,"Sprattus sprattus"
"899","1991",0,94.5,"Sprattus sprattus"
"900","1991",0,98.5,"Sprattus sprattus"
"901","1991",0,102.5,"Sprattus sprattus"
"902","1991",0,106.5,"Sprattus sprattus"
"903","1991",0,110.5,"Sprattus sprattus"
"904","1991",0,114.5,"Sprattus sprattus"
"905","1991",0,118.5,"Sprattus sprattus"
"906","1991",0,122.5,"Sprattus sprattus"
"907","1991",0,126.5,"Sprattus sprattus"
"908","1991",0,130.5,"Sprattus sprattus"
"909","1991",0,134.5,"Sprattus sprattus"
"910","1991",0,138.5,"Sprattus sprattus"
"911","1992",0.115830115830116,2.5,"Sprattus sprattus"
"912","1992",244.749806949807,6.5,"Sprattus sprattus"
"913","1992",1404.74594594595,10.5,"Sprattus sprattus"
"914","1992",603.721235521235,14.5,"Sprattus sprattus"
"915","1992",0.750579150579151,18.5,"Sprattus sprattus"
"916","1992",0,22.5,"Sprattus sprattus"
"917","1992",0,26.5,"Sprattus sprattus"
"918","1992",0,30.5,"Sprattus sprattus"
"919","1992",0,34.5,"Sprattus sprattus"
"920","1992",0,38.5,"Sprattus sprattus"
"921","1992",0,42.5,"Sprattus sprattus"
"922","1992",0,46.5,"Sprattus sprattus"
"923","1992",0,50.5,"Sprattus sprattus"
"924","1992",0,54.5,"Sprattus sprattus"
"925","1992",0,58.5,"Sprattus sprattus"
"926","1992",0,62.5,"Sprattus sprattus"
"927","1992",0,66.5,"Sprattus sprattus"
"928","1992",0,70.5,"Sprattus sprattus"
"929","1992",0,74.5,"Sprattus sprattus"
"930","1992",0,78.5,"Sprattus sprattus"
"931","1992",0,82.5,"Sprattus sprattus"
"932","1992",0,86.5,"Sprattus sprattus"
"933","1992",0,90.5,"Sprattus sprattus"
"934","1992",0,94.5,"Sprattus sprattus"
"935","1992",0,98.5,"Sprattus sprattus"
"936","1992",0,102.5,"Sprattus sprattus"
"937","1992",0,106.5,"Sprattus sprattus"
"938","1992",0,110.5,"Sprattus sprattus"
"939","1992",0,114.5,"Sprattus sprattus"
"940","1992",0,118.5,"Sprattus sprattus"
"941","1992",0,122.5,"Sprattus sprattus"
"942","1992",0,126.5,"Sprattus sprattus"
"943","1992",0,130.5,"Sprattus sprattus"
"944","1992",0,134.5,"Sprattus sprattus"
"945","1992",0,138.5,"Sprattus sprattus"
"946","1993",0.179116465863454,2.5,"Sprattus sprattus"
"947","1993",618.722088353414,6.5,"Sprattus sprattus"
"948","1993",2157.52208835341,10.5,"Sprattus sprattus"
"949","1993",517.955020080321,14.5,"Sprattus sprattus"
"950","1993",0.978313253012048,18.5,"Sprattus sprattus"
"951","1993",0,22.5,"Sprattus sprattus"
"952","1993",0,26.5,"Sprattus sprattus"
"953","1993",0,30.5,"Sprattus sprattus"
"954","1993",0,34.5,"Sprattus sprattus"
"955","1993",0,38.5,"Sprattus sprattus"
"956","1993",0,42.5,"Sprattus sprattus"
"957","1993",0,46.5,"Sprattus sprattus"
"958","1993",0,50.5,"Sprattus sprattus"
"959","1993",0,54.5,"Sprattus sprattus"
"960","1993",0,58.5,"Sprattus sprattus"
"961","1993",0,62.5,"Sprattus sprattus"
"962","1993",0,66.5,"Sprattus sprattus"
"963","1993",0,70.5,"Sprattus sprattus"
"964","1993",0,74.5,"Sprattus sprattus"
"965","1993",0,78.5,"Sprattus sprattus"
"966","1993",0,82.5,"Sprattus sprattus"
"967","1993",0,86.5,"Sprattus sprattus"
"968","1993",0,90.5,"Sprattus sprattus"
"969","1993",0,94.5,"Sprattus sprattus"
"970","1993",0,98.5,"Sprattus sprattus"
"971","1993",0,102.5,"Sprattus sprattus"
"972","1993",0,106.5,"Sprattus sprattus"
"973","1993",0,110.5,"Sprattus sprattus"
"974","1993",0,114.5,"Sprattus sprattus"
"975","1993",0,118.5,"Sprattus sprattus"
"976","1993",0,122.5,"Sprattus sprattus"
"977","1993",0,126.5,"Sprattus sprattus"
"978","1993",0,130.5,"Sprattus sprattus"
"979","1993",0,134.5,"Sprattus sprattus"
"980","1993",0,138.5,"Sprattus sprattus"
"981","1994",11.5046511627907,2.5,"Sprattus sprattus"
"982","1994",563.34496124031,6.5,"Sprattus sprattus"
"983","1994",1676.21007751938,10.5,"Sprattus sprattus"
"984","1994",252.833333333333,14.5,"Sprattus sprattus"
"985","1994",0.946511627906977,18.5,"Sprattus sprattus"
"986","1994",0,22.5,"Sprattus sprattus"
"987","1994",0,26.5,"Sprattus sprattus"
"988","1994",0,30.5,"Sprattus sprattus"
"989","1994",0,34.5,"Sprattus sprattus"
"990","1994",0,38.5,"Sprattus sprattus"
"991","1994",0,42.5,"Sprattus sprattus"
"992","1994",0,46.5,"Sprattus sprattus"
"993","1994",0,50.5,"Sprattus sprattus"
"994","1994",0,54.5,"Sprattus sprattus"
"995","1994",0,58.5,"Sprattus sprattus"
"996","1994",0,62.5,"Sprattus sprattus"
"997","1994",0,66.5,"Sprattus sprattus"
"998","1994",0,70.5,"Sprattus sprattus"
"999","1994",0,74.5,"Sprattus sprattus"
"1000","1994",0,78.5,"Sprattus sprattus"
"1001","1994",0,82.5,"Sprattus sprattus"
"1002","1994",0,86.5,"Sprattus sprattus"
"1003","1994",0,90.5,"Sprattus sprattus"
"1004","1994",0,94.5,"Sprattus sprattus"
"1005","1994",0,98.5,"Sprattus sprattus"
"1006","1994",0,102.5,"Sprattus sprattus"
"1007","1994",0,106.5,"Sprattus sprattus"
"1008","1994",0,110.5,"Sprattus sprattus"
"1009","1994",0,114.5,"Sprattus sprattus"
"1010","1994",0,118.5,"Sprattus sprattus"
"1011","1994",0,122.5,"Sprattus sprattus"
"1012","1994",0,126.5,"Sprattus sprattus"
"1013","1994",0,130.5,"Sprattus sprattus"
"1014","1994",0,134.5,"Sprattus sprattus"
"1015","1994",0,138.5,"Sprattus sprattus"
"1016","1995",15.8107883817427,2.5,"Sprattus sprattus"
"1017","1995",553.04979253112,6.5,"Sprattus sprattus"
"1018","1995",2075.60331950207,10.5,"Sprattus sprattus"
"1019","1995",803.363485477178,14.5,"Sprattus sprattus"
"1020","1995",0.917842323651452,18.5,"Sprattus sprattus"
"1021","1995",0,22.5,"Sprattus sprattus"
"1022","1995",0,26.5,"Sprattus sprattus"
"1023","1995",0,30.5,"Sprattus sprattus"
"1024","1995",0,34.5,"Sprattus sprattus"
"1025","1995",0,38.5,"Sprattus sprattus"
"1026","1995",0,42.5,"Sprattus sprattus"
"1027","1995",0,46.5,"Sprattus sprattus"
"1028","1995",0,50.5,"Sprattus sprattus"
"1029","1995",0,54.5,"Sprattus sprattus"
"1030","1995",0,58.5,"Sprattus sprattus"
"1031","1995",0,62.5,"Sprattus sprattus"
"1032","1995",0,66.5,"Sprattus sprattus"
"1033","1995",0,70.5,"Sprattus sprattus"
"1034","1995",0,74.5,"Sprattus sprattus"
"1035","1995",0,78.5,"Sprattus sprattus"
"1036","1995",0,82.5,"Sprattus sprattus"
"1037","1995",0,86.5,"Sprattus sprattus"
"1038","1995",0,90.5,"Sprattus sprattus"
"1039","1995",0,94.5,"Sprattus sprattus"
"1040","1995",0,98.5,"Sprattus sprattus"
"1041","1995",0,102.5,"Sprattus sprattus"
"1042","1995",0,106.5,"Sprattus sprattus"
"1043","1995",0,110.5,"Sprattus sprattus"
"1044","1995",0,114.5,"Sprattus sprattus"
"1045","1995",0,118.5,"Sprattus sprattus"
"1046","1995",0,122.5,"Sprattus sprattus"
"1047","1995",0,126.5,"Sprattus sprattus"
"1048","1995",0,130.5,"Sprattus sprattus"
"1049","1995",0,134.5,"Sprattus sprattus"
"1050","1995",0,138.5,"Sprattus sprattus"
"1051","1996",0.000987166831194472,2.5,"Sprattus sprattus"
"1052","1996",27.7295162882527,6.5,"Sprattus sprattus"
"1053","1996",378.937808489635,10.5,"Sprattus sprattus"
"1054","1996",235.56169792695,14.5,"Sprattus sprattus"
"1055","1996",0.152023692003949,18.5,"Sprattus sprattus"
"1056","1996",0,22.5,"Sprattus sprattus"
"1057","1996",0,26.5,"Sprattus sprattus"
"1058","1996",0,30.5,"Sprattus sprattus"
"1059","1996",0,34.5,"Sprattus sprattus"
"1060","1996",0,38.5,"Sprattus sprattus"
"1061","1996",0,42.5,"Sprattus sprattus"
"1062","1996",0,46.5,"Sprattus sprattus"
"1063","1996",0,50.5,"Sprattus sprattus"
"1064","1996",0,54.5,"Sprattus sprattus"
"1065","1996",0,58.5,"Sprattus sprattus"
"1066","1996",0,62.5,"Sprattus sprattus"
